DateTime|Elapsed|Duplicated|Cft|Laccid|Air|MSC_Id|Feed|BytesUp|BytesDown
2016-02-21@23:03:01.|382.0|1|22|171580688,171580431,171580432,171581711,171580432,171579408|6|CNCRCANZ32G|29|100844|2185243
2016-02-21@23:03:01.|382.0|1|22|171580688,171580431|6|CNCRCANZ32G|29|2880|3960
2016-02-21@23:07:05.|222.0|1|22|171673865,171580431|6|CNCRCANZ51G|29|11719|20260
2016-02-21@23:09:50.|185.0|1|22|171580431,171579408,171580431|6|CNCRCANZ12G|29|10990|18969
2016-02-21@23:04:03.|70.0|1|22|171580431|6|CNCRCANZ52G|29|2089|5320
2016-02-21@23:04:03.|70.0|1|22|171580431|6|CNCRCANZ52G|29|0|0
2016-02-21@23:03:08.|889.0|1|0|171593487,171590415,171580431|6|CNCRCANZ51G|29|39689|117166
2016-02-21@23:07:54.|656.0|1|0|171723279,171723281,171723280,171578896,171580431,171579151,171579408,171579151,171579158|6|CNCRCANZ12G|29|326526|4817559
2016-02-21@23:04:04.|369.0|1|19|171580431,171673865,171580688,171579408,171579151,171579408,171579151,171579408,171579151,171578896,171581711,171579408,171579151,171581711,171578896|6|CNCRCANZ12G|29|69687|114660
2016-02-21@23:03:11.|10.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-21@23:04:45.|298.0|1|22|171579408,171580945,171578641,171580943,171580431,171589649,171579408|6|CNCRCANZ12G|29|110000|258458
2016-02-21@23:02:16.|309.0|1|16|171579664,171673864,171673866,171673865,171580431|6|CNCRCANZ31G|29|979168|19021610
2016-02-21@23:07:50.|93.0|1|22|171579408,171580431|6|CNCRCANZ41G|29|429|6273
2016-02-21@23:03:09.|490.0|1|19|171579408,171580431,171580945|6|HSTNTXGW01-PGW|29|54252|305081
2016-02-21@23:01:12.|28.0|1|22|171580431|6|HSTNTXGW01-PGW|29|196|231
2016-02-21@23:05:26.|428.0|1|22|171580431,171589649,171712783|6|CNCRCANZ11G|29|7556|8792
2016-02-21@23:01:37.|0.0|1|19|171580431,171579408|6|CNCRCANZ52G|29|64|96
2016-02-21@23:00:40.|876.0|1|19|171579151,171581711,171579151,171580688,171579408,171580432,171580688,171580431,171673865,171673864,171579657,171673864|6|CNCRCANZ51G|29|63234|422585
2016-02-21@23:02:42.|456.0|1|22|171580431,171579408,171580431,171580688,171580945,171580688,171580431,171581711,171580431|6|CNCRCANZ51G|29|483763|2938281
2016-02-21@23:08:52.|924.0|1|22|171579657,173371914,171581961,171580687,171579664,171580687,171673864,171673865,171580431,171580432|6|CNCRCANZ31G|29|867547|17389119
2016-02-21@23:08:11.|90.0|1|19|171579151,171581711,171580688,171580431,171580688,171579408,171582223,171580431,171579151,171580431,171580688|6|CNCRCANZ12G|29|92536|975334
2016-02-21@23:05:06.|70.0|1|0|171579408,171582223,171580431,171723280,171579151,171690511|6|CNCRCANZ42G|29|151577|163853
2016-02-21@23:04:38.|50.0|1|22|171580431|6|CNCRCANZ42G|29|56284|1268318
2016-02-21@23:05:02.|425.0|1|22|171580431,171673865|6|CNCRCANZ52G|29|26149|63161
2016-02-21@23:03:31.|30.0|1|16|171580431|6|CNCRCANZ52G|29|278694|19726743
2016-02-21@23:04:01.|37.0|1|16|171580431|6|CNCRCANZ52G|29|274244|19750095
2016-02-21@23:04:38.|57.0|1|16|171580431,171581711,171580432|6|CNCRCANZ52G|29|428027|19594829
2016-02-21@23:05:43.|85.0|1|22|171581711,171580431,171579151,171723280,171580432|6|CNCRCANZ31G|29|187239|5025606
2016-02-21@23:00:49.|190.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-21@23:00:49.|190.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-21@23:00:49.|190.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-21@23:03:25.|848.0|1|19|171581961,171673864,171581961,171673864,171673866,171673865,171580431,171535881,171673865,171535881,171581711,171580431,171723280|6|CNCRCANZ42G|29|169683|695351
2016-02-21@23:01:41.|84.0|1|22|171579408,171580431|6|CNCRCANZ31G|29|96512|556587
2016-02-21@23:06:15.|41.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-21@23:03:42.|219.0|1|22|171580431|6|CNCRCANZ11G|29|18612|111628
2016-02-21@23:00:52.|477.0|1|22|171580432,171580431|6|CNCRCANZ11G|29|306|104
2016-02-21@23:00:48.|56.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-21@23:03:12.|441.0|1|0|171580431|6|CNCRCANZ31G|29|2423|5329
2016-02-21@23:04:53.|498.0|1|19|171580432,171580431,171580688,171580431,171580688,171580431,171580688,171579408,171580688,171579408,171580688,171579408,171580945|6|CNCRCANZ42G|29|50119|72122
2016-02-21@23:04:24.|69.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-21@23:04:24.|69.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-21@23:07:20.|151.0|1|22|171580431|6|CNCRCANZ52G|29|25726|35650
2016-02-21@23:07:05.|438.0|1|22|171579408,171580431|6|CNCRCANZ42G|29|40|40
2016-02-21@23:05:35.|471.0|1|19|171673865,171580431,171580688|6|HSTNTXGW01-PGW|29|4476|5699
2016-02-21@23:00:07.|692.0|1|22|171580432,171580431,171673865,171673864,171579657,171673864|6|CNCRCANZ52G|29|42659|555782
2016-02-21@23:02:47.|389.0|1|22|171580431,171580688,171580431,171580688,171580431,171579408|6|CNCRCANZ11G|29|150301|2341296
2016-02-21@23:02:47.|389.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-21@23:04:31.|604.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-21@23:06:28.|341.0|1|22|171580432,171580431,171580432|6|HSTNTXGW01-PGW|29|16652|13093
2016-02-21@23:09:43.|225.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-21@23:02:16.|0.0|1|19|171580431,171579145|6|CNCRCANZ11G|29|64|235
2016-02-21@23:02:11.|179.0|1|22|171579409,171580431,171582223|6|CNCRCANZ52G|29|194760|10688155
2016-02-21@23:06:41.|33.0|1|22|171580431|6|CNCRCANZ12G|29|17283|11393
2016-02-21@23:00:26.|390.0|1|19|171580688,171580431,171579408,171580431,171579408,171580945,171580431,171579408,171580945,171579408,171580945,171579408,171580689,171673866|6|CNCRCANZ31G|29|190393|2833723
2016-02-21@23:07:25.|21.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-21@23:01:15.|57.0|1|22|171580431|6|CNCRCANZ11G|29|40767|313637
2016-02-21@23:00:01.|354.0|1|0|171579151,171579408,171723280,171580432,171723280,171579158,171580432,171580688,171580431,171579408,171580431,171579408,171580431,171579408,171580688,171579408|6|CNCRCANZ31G|29|680421|957440
2016-02-21@23:07:57.|427.0|1|19|171580687,171581968,171580687,171579664,171580687,171673865,171580688,171580431,171579408,171580688,171580431,171580945,171580688,171580431,171579408,171580688|6|CNCRCANZ42G|29|512821|2710375
2016-02-21@23:04:51.|182.0|1|0|171579408,171580431,171579408,171580431,171579408,171580431|6|CNCRCANZ11G|29|475779|421351
2016-02-21@23:04:44.|395.0|1|19|171579664,171580431,171580688,171579664|6|HSTNTXGW01-PGW|29|5718|13100
2016-02-21@23:01:18.|221.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-21@23:07:51.|270.0|1|16|171580431,171579408,171581711,171579151,171713551,171591695,171579151,171580432|6|CNCRCANZ12G|29|813248|19194163
2016-02-21@23:06:50.|114.0|1|22|171580431|6|CNCRCANZ42G|29|0|0
2016-02-21@23:02:00.|9.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-21@23:02:23.|255.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-21@23:02:23.|255.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-21@23:00:52.|460.0|1|22|171579408,171580431,171579408,171580431|6|CNCRCANZ12G|29|234501|1926201
2016-02-21@23:03:49.|567.0|1|22|171579408,171673865,171579408,171580688,171579408,171580688,171580431,171581711|6|CNCRCANZ12G|29|22321|74055
2016-02-21@23:08:34.|218.0|1|22|171580431|6|CNCRCANZ12G|29|2011|845
2016-02-21@23:08:03.|158.0|1|22|171580431,171723280|6|CNCRCANZ32G|29|2782|5190
2016-02-21@23:01:13.|390.0|1|22|171579408,171580431|6|CNCRCANZ52G|29|173|349
2016-02-21@23:02:12.|398.0|1|0|171581711,171582223,171579408,171582223,171580431,171591439,171579408,171578896,171580431,171723280,171723281,171723279|6|CNCRCANZ31G|29|178405|4276817
2016-02-21@23:04:25.|27.0|1|22|171580431|6|CNCRCANZ31G|29|36992|118927
2016-02-21@23:07:21.|58.0|1|22|171580431|6|CNCRCANZ31G|29|3063|10364
2016-02-21@23:02:16.|200.0|1|22|171580431,171580688,171580431|6|CNCRCANZ41G|29|17719|22289
2016-02-21@23:02:16.|200.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-21@23:06:27.|43.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-21@23:01:05.|344.0|1|22|171580432,171580431,171580688,171580431,171580688|6|CNCRCANZ52G|29|14055|21845
2016-02-21@23:01:20.|47.0|1|22|171580431,171579408|6|CNCRCANZ12G|29|888|392
2016-02-21@23:02:36.|116.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-21@23:07:31.|293.0|1|22|171580688,171580431,171579408,171580431,171580688,171580432|6|CNCRCANZ42G|29|157674|1345973
2016-02-21@23:08:16.|428.0|1|19|171580431,171579144,171580432|6|HSTNTXGW01-PGW|29|16474|16218
2016-02-21@23:08:38.|720.0|1|22|171579665,171579657,173371921,171579664,171580687,171579664,171580687,171580689,171580688,171580431|6|CNCRCANZ32G|29|149515|562545
2016-02-21@23:06:21.|243.0|1|22|171580431,171580688,171580431,171580688,171579408,171673865|6|CNCRCANZ51G|29|17557|58927
2016-02-21@23:00:33.|292.0|1|22|171580688,171579408,171580431|6|CNCRCANZ31G|29|5193|20344
2016-02-21@23:05:47.|66.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-21@23:05:00.|205.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-21@23:00:25.|276.0|1|22|171580431|6|CNCRCANZ31G|29|38429|349692
2016-02-21@23:02:37.|270.0|1|22|171580431,171580688,171580689|6|CNCRCANZ32G|29|9616|34931
2016-02-21@23:02:37.|270.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-21@23:04:46.|343.0|1|22|171580688,171580431,171579151,171580432,171579151,171580432|6|CNCRCANZ41G|29|15906|21578
2016-02-21@23:00:44.|583.0|1|22|171579409,171580431,171579409,171535881,171535882,171535881|6|CNCRCANZ51G|29|223623|2864354
2016-02-21@23:07:01.|561.0|1|19|171580687,171579664,171580687,171579664,171580687,171580688,171580431,171579408,171580688,171579408,171673865,171580431,171579408|6|CNCRCANZ32G|29|179836|366961
2016-02-21@23:01:32.|310.0|1|22|171673865,171580431,171580688,171580431|6|CNCRCANZ51G|29|98415|307771
2016-02-21@23:05:20.|124.0|1|22|171580431,171580688,171580431,171579408|6|CNCRCANZ11G|29|6845|7738
2016-02-21@23:09:43.|662.0|1|19|171580432,171581711,171579408,171580432,171579151,171579408,171580432,171580688,171580431,171580688,171673865,171673866|6|CNCRCANZ51G|29|293058|6812024
2016-02-21@23:08:50.|780.0|1|19|171579408,171580432,171580431,171580688,171673865,171673866,171673864,171579664,171580687,171581968,171581961,171579657|6|CNCRCANZ31G|29|357669|6521383
2016-02-21@23:00:46.|322.0|1|19|171580431,171580688,171580431,171580688,171673865,171580688,171579408,171580431,171579408,171580945,171579408|6|CNCRCANZ31G|29|1076102|10866846
2016-02-21@23:00:46.|337.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-21@23:09:55.|46.0|1|22|171580431,171581711,171580431|6|CNCRCANZ51G|29|4248|5868
2016-02-21@23:09:55.|47.0|1|22|171580431|6|CNCRCANZ51G|29|742|981
2016-02-21@23:02:05.|126.0|1|22|171580431|6|CNCRCANZ31G|29|2928|1448
2016-02-21@23:00:35.|402.0|1|19|171579408,171580688,171580431,171579408,171580431,171580688,171580431,171579408,171580432,171579151,171580432|6|CNCRCANZ32G|29|246993|9743192
2016-02-21@23:02:11.|184.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-21@23:05:49.|7.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-21@23:04:46.|29.0|1|22|171580431,171723280|6|CNCRCANZ52G|29|19978|481995
2016-02-21@23:09:05.|1133.0|1|19|171582216,171673866,171582216,171580689,171579664,171580689,171580945,171580688,171579408,171673865,171580431,171579408,171580431|6|CNCRCANZ31G|29|331763|2571654
2016-02-21@23:08:18.|333.0|1|22|171581711,171580432,171673865,171580431|6|CNCRCANZ11G|29|10033|23566
2016-02-21@23:08:09.|270.0|1|22|171580432,171580431|6|CNCRCANZ31G|29|2228|1060
2016-02-21@23:08:09.|270.0|1|22|171580432,171580431,171580688|6|CNCRCANZ31G|29|2576|4942
2016-02-21@23:09:32.|165.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-21@23:03:05.|697.0|1|22|171673865,171580431,171579408,171580431,171723280,171579151,171579144,171580175|6|CNCRCANZ31G|29|45935|84197
2016-02-21@23:08:37.|703.0|1|22|171580688,171580431,171580688,171580687,171579664,171581968,171581961,173371921,171579658|6|CNCRCANZ52G|29|747387|8296900
2016-02-21@23:03:36.|792.0|1|20|171580431|6|CNCRCANZ11G|29|0|0
2016-02-21@23:01:09.|1842.0|1|22|172197144,171581463,171713801,172196618,171579144,171579408,171580432,171581711,171580431,171580688,171580431,171579408,171580688,171580431,171580688,171591695|6|CNCRCANZ51G|29|331537|278721
2016-02-21@23:01:56.|1466.0|1|22|171580431,171581961,171579657|6|CNCRCANZ52G|29|73662|588543
2016-02-21@23:01:58.|1464.0|1|22|171580431,171579657|6|CNCRCANZ52G|29|10685|10240
2016-02-21@23:04:46.|1057.0|1|22|171580431,171580688,171580687|6|CNCRCANZ12G|29|298066|2426536
2016-02-21@23:03:33.|1364.0|1|22|171723279,171723281,171723280,171578896,171580431,171579408|6|CNCRCANZ12G|29|16447|15824
2016-02-21@23:09:16.|1021.0|1|22|171579408,171581711,171580431,171579158,171581462,171594248,171579144,171713546,171747849|6|CNCRCANZ12G|29|47288|58424
2016-02-21@23:07:08.|662.0|1|19|171580432,171580431,171580688,171580431,171580945,171580431,171579408,171580945,171579408,171580945,171579408,171580689|6|CNCRCANZ42G|29|4344874|9188089
2016-02-21@23:01:49.|539.0|1|16|171580687,171673865,171579408,171580688,171579408,171580945,171579408,171580431,171579408,171580431,171579408|6|CNCRCANZ51G|29|460709|19545117
2016-02-21@23:05:26.|1292.0|1|22|171580432,171580688,171580431,171580688,171580431,171580688,171580689,171580687,171581968,171580687,171581968,171579656,171579663|6|CNCRCANZ51G|29|153522|341784
2016-02-21@23:05:00.|856.0|1|22|171580431,171579408,171580431,171579408,171580431,171580432,171579151,171579408,171579151,171581448|6|CNCRCANZ41G|29|220785|2425682
2016-02-21@23:03:31.|479.0|1|22|171579408,171580688,171579408,171580688,171579408,171673865,171580431,171579408,171580431,171580688,171580431,171580432|6|CNCRCANZ41G|29|208540|8225486
2016-02-21@23:00:23.|1276.0|1|19|171581711,171580431,171673865,171673864,171579657,171581961,171579657,171581961,173371914,171579657,171579658,171762696|6|CNCRCANZ42G|29|422137|8318284
2016-02-21@23:07:36.|286.0|1|0|171580432,171580688,171580431,171580688,171580431,171580945,171580431|6|CNCRCANZ31G|29|72013|153387
2016-02-21@23:00:47.|569.0|1|19|171579145,171579144,171579151,171579408,171580432,171581711,171580432,171580431,171580688|6|CNCRCANZ41G|29|991425|10780704
2016-02-21@23:08:04.|361.0|1|22|171579664,171673864,171673865,171580431|6|CNCRCANZ11G|29|120350|604908
2016-02-21@23:06:29.|360.0|1|22|171579408,171580432,171579408,171580432,171580688,171580431,171580937,171580431,171580688,171673865,171580688|6|CNCRCANZ41G|29|75906|104812
2016-02-21@23:03:14.|320.0|1|22|171580431,171579408,171580431|6|HSTNTXGW01-PGW|29|322|549
2016-02-21@23:09:20.|119.0|1|22|171580431,171579408,171580431,171579408,171580431,171579408,171580431|6|CNCRCANZ31G|29|37615|708883
2016-02-21@23:09:20.|119.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-21@23:09:37.|967.0|1|19|171579408,171580431,171579408,171580431,171579408,171580431,171723280,171579151,171579144,171713546,171713545,171580182,171580183,171747849|6|CNCRCANZ52G|29|44027|56187
2016-02-21@23:03:05.|1392.0|1|16|171580432,171580431,171673865,171580688,171673865,171673866,171673864|6|CNCRCANZ51G|29|4802045|15268741
2016-02-21@23:02:06.|1671.0|1|22|171580431,171580688,171580687,173371921,171579664,173371921|6|CNCRCANZ52G|29|24345|43562
2016-02-21@23:02:16.|532.0|1|0|171579664,171580431,171594255,171589391|6|CNCRCANZ31G|29|13539|14170
2016-02-21@23:08:35.|154.0|1|0|171580431,171594255,171589391,171594255|6|CNCRCANZ31G|29|411086|11852959
2016-02-21@23:03:21.|1056.0|1|0|171535881,171581711,171580431,171581711,171580431,171581711|6|CNCRCANZ51G|29|2275845|4631757
2016-02-21@23:07:05.|141.0|1|22|171580431|6|CNCRCANZ32G|29|3166|3848
2016-02-21@23:03:07.|639.0|1|19|171581968,171580687,171581968,171580687,171579664,171580687,171579664,171580687,171673864,171580945,171580431,171580945,171580431,171580945,171580431,171580945,171580688,171580431,171580945,171579408|6|CNCRCANZ11G|29|1895125|1621909
2016-02-21@23:03:24.|816.0|1|22|171581968,171580687,171582216,171579657,171673866,171673865,171579144,171580431,171581711,171723280,171580432|6|CNCRCANZ31G|29|1143179|8294572
2016-02-21@23:05:04.|787.0|1|22|171579408,171580431|6|CNCRCANZ11G|29|104|160
2016-02-21@23:08:15.|606.0|1|0|171580431|6|CNCRCANZ42G|29|0|0
2016-02-21@23:08:15.|606.0|1|0|171580431|6|CNCRCANZ42G|29|0|0
2016-02-21@23:07:32.|805.0|1|22|171580432,171580431,171673865,171673864,171579657,171673864,171579657,171698185|6|CNCRCANZ52G|29|51612|91426
2016-02-21@23:08:33.|352.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-21@23:03:27.|1174.0|1|22|171580431,171580688,173371914|6|CNCRCANZ42G|29|20539|51569
2016-02-21@23:02:46.|1411.0|1|22|171581968,171580687,171580431|6|CNCRCANZ31G|29|2820|1340
2016-02-21@23:05:26.|428.0|1|22|171580431,171579408,171580431,171712783,171589649,171579151,171579408,171712783|6|CNCRCANZ11G|29|318917|5554156
2016-02-21@23:09:10.|329.0|1|19|171580431,171580688,171579408,171580431,171580688,171580431,171580688,171579408,171580688,171580431,171580688,171580431|6|CNCRCANZ11G|29|407675|624839
2016-02-21@23:07:19.|1365.0|1|19|171580432,171580431,171580688,171580687,171579664,171581968,171579664,171581968,171581961,173371914,171579657,171579658|6|CNCRCANZ11G|29|275135|5968857
2016-02-21@23:00:42.|1670.0|1|22|171580687,171580431|6|CNCRCANZ11G|29|205|105
2016-02-21@23:02:57.|508.0|1|22|171580431,171579408,171579664,171580945,171580431,171579408|6|CNCRCANZ51G|29|295012|1107097
2016-02-21@23:09:41.|371.0|1|22|171579408,171580431,171579408,171723280,171578896,171580431,171581711,171594255,171723280,171578896,171723280,171723279,171580943|6|CNCRCANZ12G|29|918533|6802916
2016-02-21@23:01:42.|662.0|1|22|171580431|6|CNCRCANZ11G|29|153|1539
2016-02-21@23:07:17.|191.0|1|16|171579408,171580688,171580431|6|CNCRCANZ42G|29|478335|19529869
2016-02-21@23:06:04.|466.0|1|22|171580431,171579408,171580431,171579408,171580945|6|CNCRCANZ42G|29|115540|2371703
2016-02-21@23:05:02.|425.0|1|22|171580431|6|CNCRCANZ52G|29|0|0
2016-02-21@23:01:26.|661.0|1|0|171579408,171580431,171579408,171713545|6|CNCRCANZ51G|29|5992|18649
2016-02-21@23:08:51.|1009.0|1|19|171579158,171579144,171580432,171580431,171579151,171591695,171581711,171579151,171581711,171579144,171589391,171583247,171589391,171690511|6|CNCRCANZ31G|29|147894|2016597
2016-02-21@23:00:24.|942.0|1|0|171581968,171580687,171581968,171673865,172197130,171580431|6|CNCRCANZ52G|29|59290|29624
