DateTime|Elapsed|Duplicated|Cft|Laccid|Air|MSC_Id|Feed|BytesUp|BytesDown
2016-02-17@23:08:57.|496.0|1|19|171579408,171580688,171673865,171535881,171673865,171535881,171580688,171579408,171580431,171579408,171580431,171579408,171580431|6|CNCRCANZ41G|29|475265|9153115
2016-02-17@23:06:56.|107.0|1|22|171580688,171694609,171579408,171580431|6|CNCRCANZ42G|29|26731|531686
2016-02-17@23:00:37.|51.0|1|22|171580431|6|CNCRCAGW01-PGW|29|0|0
2016-02-17@23:02:12.|148.0|1|22|171580431|6|CNCRCAGW01-PGW|29|0|0
2016-02-17@23:00:14.|87.0|1|19|171580431,171579158,171580431|6|CNCRCAGW01-PGW|29|9708|17697
2016-02-17@23:06:43.|249.0|1|19|171580431,171581711,171580431|6|CNCRCAGW01-PGW|29|6808|48837
2016-02-17@23:03:47.|602.0|1|22|171579408,171580431,171579408,171673865,171580431,171580432,171723280,171579408|6|CNCRCANZ42G|29|77692|277050
2016-02-17@23:08:40.|426.0|1|16|171581711,171580431,171581711|6|CNCRCANZ12G|29|1023147|18993217
2016-02-17@23:05:27.|727.0|1|19|171580431,171581711,171580431,171580688,171580431,171580688,171579408,171580688,171579664,171581968,171580687|6|CNCRCANZ41G|29|347137|3409062
2016-02-17@23:04:47.|264.0|1|22|171579408,171580431|6|CNCRCANZ32G|29|4633|18374
2016-02-17@23:03:02.|919.0|1|22|171580944,171580431|6|CNCRCANZ12G|29|3096216|15094168
2016-02-17@23:02:56.|896.0|1|22|173371921,171581961,171673864,171673866,171673865,171534344,171580431|6|CNCRCANZ52G|29|13749|60105
2016-02-17@23:03:12.|748.0|1|19|171580431,171580688,171580431,171580688,171580944,171580688,171673865,171673866,171673864,171580687|6|CNCRCANZ12G|29|94707|430881
2016-02-17@23:08:15.|310.0|1|22|171580431|6|CNCRCANZ52G|29|0|0
2016-02-17@23:02:03.|22.0|1|19|171580431,171580688,171579408,171580431|6|CNCRCAGW01-PGW|29|3264|7786
2016-02-17@23:02:25.|87.0|1|19|171591695,171580688,171580431,171591695|6|CNCRCAGW01-PGW|29|303|425
2016-02-17@23:02:45.|86.0|1|16|171580432,171580688,171580431|6|CNCRCANZ32G|29|382113|19619328
2016-02-17@23:08:14.|107.0|1|16|171580431,171579408,171580431|6|CNCRCANZ51G|29|616699|19385684
2016-02-17@23:03:17.|960.0|1|19|171580431,171580937,171535881,171580432,171723280,171580432,171723280,171580432,172195857,172195991,171579286|6|CNCRCANZ51G|29|598556|1655687
2016-02-17@23:03:46.|12.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-17@23:00:34.|77.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-17@23:05:57.|29.0|1|19|171580688,171581711,171580431,171580688|6|CNCRCAGW01-PGW|29|4470|7069
2016-02-17@23:06:26.|271.0|1|19|171673865,171580431,171580688,171673865|6|CNCRCAGW01-PGW|29|49331|108584
2016-02-17@23:08:59.|0.0|1|19|171580431,171581961|6|CNCRCANZ51G|29|153|443
2016-02-17@23:04:14.|578.0|1|16|171582216,171673866,171579657,171762697,171580937,171579408,171580688,171579408,171580688,171580431|6|CNCRCANZ42G|29|394953|19610613
2016-02-17@23:08:54.|277.0|1|19|171582223,171580431,171713551,171713800,171579144,171673865,171579408,171580431,171580688,171579408,171723280,171579408|6|CNCRCANZ52G|29|80307|401286
2016-02-17@23:00:38.|773.0|1|19|171579408,171591695,171579408,171580688,171580944,171580431,171580432,171579151,171723280,171580432|6|CNCRCANZ52G|29|46056|105332
2016-02-17@23:02:37.|28.0|1|22|171580431|6|CNCRCANZ42G|29|0|0
2016-02-17@23:07:30.|41.0|1|22|171580431|6|CNCRCANZ52G|29|3809|9153
2016-02-17@23:02:43.|129.0|1|16|171673865,171580688,171580431,171579408,171580431,171579408|6|CNCRCANZ42G|29|783215|19223059
2016-02-17@23:02:10.|135.0|1|22|171580431|6|CNCRCAGW01-PGW|29|45070|209556
2016-02-17@23:05:45.|51.0|1|22|171580431|6|CNCRCAGW01-PGW|29|33151|120032
2016-02-17@23:05:20.|99.0|1|22|171580431,171580688,171580431,171580937|6|CNCRCANZ51G|29|196|334
2016-02-17@23:07:08.|243.0|1|22|171580431,171673865|6|CNCRCANZ51G|29|14589|28073
2016-02-17@23:05:04.|529.0|1|22|171580432,171580431,171580432|6|CNCRCANZ31G|29|446880|58320
2016-02-17@23:06:32.|181.0|1|22|171580431,171579408,171580431|6|CNCRCANZ32G|29|3603|8866
2016-02-17@23:05:00.|155.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-17@23:07:30.|255.0|1|22|171580431,171580432|6|CNCRCANZ11G|29|666605|15096506
2016-02-17@23:00:39.|347.0|1|16|171723279,171723280,171578896,171723280,171580431,171579408,171579151,171578896,171580431,171579144|6|CNCRCANZ51G|29|349054|19652124
2016-02-17@23:05:27.|0.0|1|19|171579663,171580431|6|CNCRCANZ52G|29|1942|3769
2016-02-17@23:02:51.|167.0|1|22|171579151,171580944,171580688,171580944,171579408,171581711,171579920,171580431,171581711,171580431,171591439|6|CNCRCANZ12G|29|76684|65613
2016-02-17@23:07:40.|382.0|1|22|171580431|6|CNCRCANZ32G|29|15047|56643
2016-02-17@23:08:29.|132.0|1|22|171580431|6|CNCRCANZ31G|29|301|443
2016-02-17@23:03:27.|496.0|1|16|171580431,171579151|6|CNCRCANZ51G|29|977755|19061295
2016-02-17@23:01:28.|57.0|1|22|171580431|6|CNCRCANZ41G|29|6196|22402
2016-02-17@23:09:15.|167.0|1|22|171579151,171579144,171579408,171580431,171581711,171580431,171723280|6|CNCRCANZ52G|29|43652|176505
2016-02-17@23:02:16.|107.0|1|22|171580432,171581711,171580432,171580431,171580688|6|CNCRCANZ12G|29|37570|269553
2016-02-17@23:05:33.|467.0|1|22|171579408,171580431,171579408,171580431,171580688,171580431|6|CNCRCANZ41G|29|72186|186376
2016-02-17@23:07:03.|222.0|1|0|171580689,171579408,171723281,171579408,171580431,171578896,171723281,171580431,171578896|6|CNCRCANZ41G|29|511412|540544
2016-02-17@23:01:34.|194.0|1|22|171579408,171580431,171580688,171580431,171580688,171579408|6|CNCRCANZ12G|29|201287|1132949
2016-02-17@23:00:11.|51.0|1|22|171579408,171580431|6|CNCRCANZ51G|29|8269|30024
2016-02-17@23:03:19.|64.0|1|22|171579408,171580688,171580431,171580688|6|CNCRCANZ32G|29|13063|27640
2016-02-17@23:06:43.|301.0|1|22|171580431,171579408,171580431,171579408,171580431,171580432,171723280,171580432|6|CNCRCANZ32G|29|139040|3156100
2016-02-17@23:08:18.|191.0|1|19|171579158,171580431,171582223,171580431,171580688,171580431,171579408,171580431,171580688,171579408,171580688,171580431,171579408,171582223,171580431,171579151,171581711,171723280,171580431,171579408|6|CNCRCANZ52G|29|354280|449747
2016-02-17@23:07:24.|233.0|1|22|171580688,171580431,171580688,171580431,171580688,171580431,171579408|6|CNCRCANZ41G|29|135282|430570
2016-02-17@23:06:25.|466.0|1|16|171580431,171580688,171673865,171673866,171673864,171579657,171673864,171581961|6|CNCRCANZ32G|29|907805|19104540
2016-02-17@23:00:08.|283.0|1|19|171580688,171580431,171580688,171580431,171580688,171673865,171673864,171579657,171581961,171673864,171581961,171579657,171581961,171673864,171581961|6|CNCRCANZ41G|29|209205|3327368
2016-02-17@23:02:03.|1022.0|1|22|171580688,171580431,171580688,171580431,171579151,171713553,171580168,171580169,171690505|6|CNCRCANZ32G|29|59204|153723
2016-02-17@23:02:03.|1023.0|1|22|171580688,171580431,171580168|6|CNCRCANZ32G|29|5884|4980
2016-02-17@23:05:49.|480.0|1|0|171580431,171580688,171580431,171579151,171579408,171581711,171723280,171579408,171579151,171713553|6|CNCRCANZ32G|29|623443|1192905
2016-02-17@23:09:48.|58.0|1|22|171580431,171579408|6|CNCRCANZ31G|29|76537|26652
2016-02-17@23:09:48.|211.0|1|22|171580431|6|CNCRCANZ32G|29|64|52
2016-02-17@23:09:48.|211.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-17@23:03:57.|1342.0|1|22|171580431,171582230,171579920,171762705|6|CNCRCANZ42G|29|7136|28774
2016-02-17@23:00:31.|1113.0|1|19|171580431,171580688,171580431,171673865,171579657,171673864,171581961,171579657,173371914,171579657,173371914,171579657|6|CNCRCANZ32G|29|224907|689166
2016-02-17@23:06:35.|444.0|1|0|171594255,171723280,171579408,171580431,171723280,171723279|6|CNCRCANZ51G|29|47461|143504
2016-02-17@23:03:29.|311.0|1|0|171580432,171580431|6|CNCRCANZ31G|29|5198|10693
2016-02-17@23:02:27.|458.0|1|22|171580431,171580688,171580431|6|CNCRCAGW01-PGW|29|9700|42382
2016-02-17@23:09:01.|253.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-17@23:08:43.|551.0|1|22|171580431,171580432|6|CNCRCANZ42G|29|938003|8332248
2016-02-17@23:02:10.|881.0|1|19|171579408,171580688,171579408,171580431,171579408,171580431,171581711,171580431,171580688,171580431,171580688,171580431,171580688,171579657|6|CNCRCANZ42G|29|114659|203890
2016-02-17@23:04:26.|603.0|1|22|171713552,171579144,171579408,171580432,171581711,171579144,171580431,171580688,171673865|6|CNCRCANZ41G|29|12537|23017
2016-02-17@23:07:15.|736.0|1|16|171673865,171580688,171580431,171580688,171579408,171580688,171579408,171580431,171579408,171580431,171579408|6|CNCRCANZ52G|29|1242279|18758689
2016-02-17@23:08:10.|323.0|1|0|171579158,171580432,171579151,171581711,171579151,171581711,171580431,171580175,171580432|6|CNCRCANZ11G|29|720237|718260
2016-02-17@23:02:34.|1578.0|1|19|171580175,171580182,171579159,171579158,171579151,171579408,171580432,171579151,171580432,171580431,171580688,171580687,171581968,171581960|6|CNCRCANZ11G|29|81689|183566
2016-02-17@23:09:44.|585.0|1|22|171579408,171580688,171579408,171580431|6|CNCRCANZ32G|29|381548|12851429
2016-02-17@23:03:56.|532.0|1|22|171723279,171723281,171723280,171578896,171580431,171579408,171580431,171723280,171579408,171580431,171580688,171581711,171579144,171579151,171579144|6|CNCRCANZ32G|29|111488|8005658
2016-02-17@23:06:25.|435.0|1|22|171580431,171579408,171580431|6|CNCRCANZ51G|29|36535|140342
2016-02-17@23:06:25.|435.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-17@23:03:18.|735.0|1|22|171580431|6|CNCRCANZ31G|29|11817|11108
2016-02-17@23:09:01.|649.0|1|22|171580431,171673865|6|CNCRCANZ51G|29|12016|18756
2016-02-17@23:06:26.|287.0|1|22|171579408,171535881,171579408,171580431|6|CNCRCANZ32G|29|6401|14792
2016-02-17@23:09:26.|726.0|1|22|171579664,171580687,171580689,171580688,171673865,171580431,171579151|6|CNCRCANZ32G|29|58967|73954
2016-02-17@23:01:38.|338.0|1|19|171535881,171580431,171580688,171673865,171579657,171581961,171579657,171581961,171579657,171581961,171673864,171581961|6|CNCRCANZ52G|29|806235|16816948
2016-02-17@23:03:39.|1865.0|1|19|171581967,173371921,171581967,171581960,173371914,171581961,171673864,171673865,171580431,171723280,171579151|6|CNCRCANZ51G|29|335403|7366263
2016-02-17@23:08:49.|761.0|1|19|171579408,171723281,171579408,171580431,171723281,171579408,171580688,171580431,171580688,171673865,171579144,171580431,171581711,171580431,171579151,171723280,171580432,171723280,171579408,171579151|6|CNCRCANZ31G|29|1404830|2245085
2016-02-17@23:09:24.|462.0|1|19|171579151,171581711,171579408,171723280,171580432,171723280,171580432,171580431,171580688,171723281|6|CNCRCANZ52G|29|197364|1743635
2016-02-17@23:08:31.|587.0|1|22|171579408,171580431,171579408,171580431,171580688,171580431,171580432|6|CNCRCANZ42G|29|30552|437931
2016-02-17@23:04:42.|157.0|1|22|171580431|6|CNCRCANZ52G|29|73295|3946561
2016-02-17@23:07:47.|117.0|1|22|171580431|6|CNCRCANZ52G|29|0|0
2016-02-17@23:07:47.|117.0|1|22|171580431|6|CNCRCANZ52G|29|0|0
2016-02-17@23:00:55.|1696.0|1|22|171580431|6|CNCRCANZ31G|29|108|0
2016-02-17@23:03:04.|416.0|1|22|171580688,171579408,171580688,171580431,171580432|6|CNCRCANZ31G|29|15455|30314
2016-02-17@23:07:01.|1913.0|1|22|171713553,171579152,171579286,171579159,171579158,171580688,171580432,171579151,171580432,171580431|6|CNCRCANZ31G|29|652243|3993930
2016-02-17@23:09:44.|49.0|1|22|171580431|6|CNCRCANZ11G|29|3010|10986
2016-02-17@23:04:49.|312.0|1|22|171579408,171580431,171579408,171582223,171580431|6|CNCRCANZ31G|29|208659|792977
2016-02-17@23:02:48.|480.0|1|0|171579408,171580431|6|CNCRCANZ12G|29|149684|1897213
2016-02-17@23:02:48.|480.0|1|0|171579408,171580431|6|CNCRCANZ12G|29|4792|5460
2016-02-17@23:05:35.|586.0|1|22|171579408,171723280,171580432,171580688,171580431,171580688,171580431,171579408,171580431,171579408,171580431|6|CNCRCANZ11G|29|192093|1658657
2016-02-17@23:05:21.|193.0|1|22|171580431,171580432,171673865,171580431|6|CNCRCAGW01-PGW|29|270|218
2016-02-17@23:08:49.|165.0|1|22|171580431|6|CNCRCAGW01-PGW|29|0|0
2016-02-17@23:08:16.|1391.0|1|19|171579658,171579665,171579658,173371914,171579657,173371914,171581961,171673864,171673866,171673865,171580431|6|CNCRCANZ11G|29|551799|11063741
2016-02-17@23:04:13.|532.0|1|22|171579408,171580431|6|CNCRCANZ11G|29|181742|4608617
2016-02-17@23:03:56.|481.0|1|22|171579408,171580688,171579408,171580431,171580432,171723280|6|CNCRCANZ52G|29|18672|36246
2016-02-17@23:08:58.|417.0|1|22|171579408,171580431,171579408,171580688|6|CNCRCANZ12G|29|23957|28264
2016-02-17@23:08:12.|215.0|1|16|171580432,171581711,171580431,171580688,171580431|6|CNCRCANZ41G|29|517532|19490860
2016-02-17@23:08:21.|784.0|1|22|171579408,171580431,171723280,171579408,171580431,171581711,171723280,171578896,171723280,171723279,171578896|6|CNCRCANZ51G|29|68234|112614
2016-02-17@23:06:22.|200.0|1|22|171580688,171580431|6|CNCRCANZ32G|29|8080|20597
2016-02-17@23:09:27.|1188.0|1|16|171580688,171580431,171580688,171580431|6|CNCRCANZ41G|29|1340409|18735145
2016-02-17@23:04:59.|1151.0|1|22|171535881,171579408,171535881,171579408,171580936,171580431,171712783,171580431,171712783,171579408,171712783,171579408|6|CNCRCANZ11G|29|138369|2386502
2016-02-17@23:07:13.|1115.0|1|22|171580431,171673865,171580688,171673864,171581961|6|CNCRCANZ11G|29|488865|2947184
2016-02-17@23:09:02.|458.0|1|22|171579408,171723280,171580431,171723280|6|CNCRCANZ31G|29|11532|10320
2016-02-17@23:03:01.|1081.0|1|22|171580431,173371914,171581960|6|CNCRCANZ51G|29|647|2057
2016-02-17@23:00:16.|1346.0|1|16|171579658,173371914,171579657,173371914,171579657,171581961,171673864,171581961,171673864,171673865,171580431|6|CNCRCANZ32G|29|385843|19616827
2016-02-17@23:06:40.|1111.0|1|19|171580431,171580944,171579151,171713553,171580168,172212495,171580175,172212495,172196632|6|CNCRCANZ41G|29|92952|172051
2016-02-17@23:03:46.|583.0|1|22|171579408,171580431,171580688,171580431,171579408,171580431,171579408,171580431,171580432,171723280|6|CNCRCANZ41G|29|717247|17606677
2016-02-17@23:06:21.|456.0|1|19|171580431,171580688,171580431,171580688,171580431,171580432,171579151,171580432,171723280,171579408,171579151,171580432|6|CNCRCANZ52G|29|409079|10222585
2016-02-17@23:09:56.|319.0|1|22|171580432,171579144,171581711,171580688,171579408,171580431,171578896,171580688,171579408|6|CNCRCANZ42G|29|14306|20041
2016-02-17@23:03:05.|81.0|1|22|171579408,171580431,171580688|6|CNCRCANZ12G|29|170153|6325524
2016-02-17@23:04:54.|29.0|1|16|171580431,171579408|6|CNCRCANZ52G|29|504506|19499072
2016-02-17@23:08:28.|29.0|1|22|171580431,171579151|6|CNCRCANZ52G|29|157839|5266180
2016-02-17@23:02:05.|449.0|1|22|171579151,171581711,171579151,171713551,171579151,171581711,171579408,171580431,171578896,171723280,171579408|6|CNCRCANZ12G|29|25356|81627
2016-02-17@23:05:33.|322.0|1|22|171673864,171673865,171580431,171591695|6|CNCRCANZ32G|29|176125|1160354
2016-02-17@23:07:47.|391.0|1|22|171580431|6|CNCRCANZ42G|29|0|0
2016-02-17@23:04:38.|606.0|1|22|171580431,171579158|6|CNCRCANZ32G|29|2356|1124
2016-02-17@23:04:38.|606.0|1|22|171580431,171673865,171579151,171579158,171535881,171579408,171579151,171580431,171579144|6|CNCRCANZ32G|29|49454|80721
2016-02-17@23:00:26.|787.0|1|19|171579151,171580431|6|CNCRCAGW01-PGW|29|810|3107
2016-02-17@23:01:57.|419.0|1|22|171580431|6|CNCRCANZ52G|29|4505|4537
2016-02-17@23:01:06.|658.0|1|19|171580431,171580688,171580431,171579408,171580431,171580688,171579408,171580689,171579664|6|CNCRCANZ11G|29|603902|7770789
2016-02-17@23:07:39.|635.0|1|16|171580687,171673864,171673865,171580431,171580688,171580431,171579408,171580688,171580431|6|CNCRCANZ52G|29|1057538|18945251
2016-02-17@23:07:10.|950.0|1|19|171580432,171580688,171580431,171580688,171673865,171673866,171673864,171581961,171581968,173371914,171579664,171579657,173371914|6|CNCRCANZ42G|29|441672|15097170
2016-02-17@23:00:53.|2135.0|1|0|171580431|6|CNCRCANZ11G|29|344|1409
2016-02-17@23:04:48.|1273.0|1|22|171579665,171579658,171579657,171581961,171579657,171581961,171673864,171581961,171673864,171673865,171580431|6|CNCRCANZ31G|29|22028|59719
2016-02-17@23:07:34.|646.0|1|22|171580431,171581711,171580431,171579151|6|CNCRCANZ51G|29|373255|1070543
