DateTime|Elapsed|Duplicated|Cft|Laccid|Air|MSC_Id|Feed|BytesUp|BytesDown
2016-02-20@23:07:04.|23.0|1|16|171580431,171581711|6|CNCRCANZ32G|29|19523983|476493
2016-02-20@23:06:18.|27.0|1|22|171580431|6|CNCRCANZ51G|29|5090|18802
2016-02-20@23:09:13.|297.0|1|22|171579408,171580431|6|CNCRCANZ32G|29|143578|190565
2016-02-20@23:00:37.|194.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-20@23:00:51.|261.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-20@23:08:39.|288.0|1|22|171580431,171580688,171580431,171580432,171579151,171723280,171580432|6|CNCRCANZ11G|29|148643|3741907
2016-02-20@23:04:07.|31.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-20@23:06:50.|200.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-20@23:06:50.|200.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-20@23:07:15.|134.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-20@23:00:59.|646.0|1|22|171580431|6|CNCRCANZ12G|29|609|1121
2016-02-20@23:05:34.|723.0|1|0|171580431|6|HSTNTXGW01-PGW|29|18685|15615
2016-02-20@23:09:54.|102.0|1|0|171579408,171580431,171579408,171580431,171580688,171579408,171580431,171581711,171591439,171579151|6|CNCRCANZ31G|29|114940|338130
2016-02-20@23:03:31.|221.0|1|22|171580431,171580688|6|CNCRCANZ11G|29|552|1274
2016-02-20@23:04:47.|172.0|1|16|171580431|6|CNCRCANZ52G|29|689289|19311839
2016-02-20@23:07:48.|177.0|1|22|171580431,171580943|6|CNCRCANZ51G|29|1298|722
2016-02-20@23:07:48.|177.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-20@23:09:13.|63.0|1|22|171580431,171579408,171535881|6|CNCRCANZ42G|29|38481|112030
2016-02-20@23:09:13.|63.0|1|22|171580431|6|CNCRCANZ42G|29|0|0
2016-02-20@23:02:58.|371.0|1|0|171579408,171582223,171580431|6|CNCRCANZ32G|29|21665|42612
2016-02-20@23:00:45.|91.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-20@23:02:17.|25.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-20@23:05:43.|92.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-20@23:07:34.|404.0|1|19|171723281,171723280,171578896,171580431,171579408,171579151,171579408,171579151,171580431,171582223,171579408,171580688,171580431,171581711,171579151|6|CNCRCANZ31G|29|175267|506830
2016-02-20@23:01:16.|69.0|1|16|171580688,171580431|6|CNCRCANZ32G|29|436853|19567578
2016-02-20@23:02:25.|69.0|1|16|171580431|6|CNCRCANZ32G|29|427226|19577476
2016-02-20@23:03:34.|83.0|1|16|171580431|6|CNCRCANZ32G|29|411637|19595954
2016-02-20@23:06:12.|173.0|1|16|171580431,171579151,171580432,171579151,171580432,171579151,171579408,171579151,171579158|6|CNCRCANZ32G|29|705009|19302415
2016-02-20@23:00:55.|30.0|1|0|171581711,171580431|6|CNCRCANZ11G|29|47187|109641
2016-02-20@23:05:44.|220.0|1|22|171580431|6|CNCRCANZ12G|29|205|105
2016-02-20@23:05:44.|220.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-20@23:00:51.|326.0|1|22|171579408,171580431,171579408,171580688,171579151,171580944,171579408,171580431,171579408,171580431,171579408|6|CNCRCANZ52G|29|124797|460252
2016-02-20@23:08:54.|78.0|1|22|171591695,171580431|6|CNCRCANZ51G|29|1416|1956
2016-02-20@23:07:25.|374.0|1|22|171580432,171579151,171580432,171673865,171535881,171580431,171580688|6|CNCRCANZ12G|29|430901|3111616
2016-02-20@23:00:26.|22.0|1|16|171580431|6|CNCRCANZ12G|29|16250418|3782008
2016-02-20@23:01:08.|139.0|1|22|171580431,171580688,171580431,171581711,171580432,171723280,171580432,171723280,171535881|6|CNCRCANZ12G|29|17415562|1684865
2016-02-20@23:02:33.|88.0|1|22|171580432,171581711,171580431,171580688|6|CNCRCANZ12G|29|58317|2372844
2016-02-20@23:05:31.|139.0|1|22|171581711,171580431,171591695|6|CNCRCANZ12G|29|63358|277882
2016-02-20@23:01:14.|438.0|1|22|171580431,171579151,171580432,171579408|6|CNCRCANZ12G|29|252520|272845
2016-02-20@23:00:39.|784.0|1|22|171581968,171580687,171579664,171580687,171580688,171579408,171580688,171579408,171580688,171580431|6|CNCRCANZ52G|29|435207|19211453
2016-02-20@23:07:36.|677.0|1|19|171579408,171580431,171580688,171580431,171580688,171673865,171673864,171579657,171673864,171581968,171580687,171581968,171579664,171581968,171579664|6|CNCRCANZ41G|29|318677|749955
2016-02-20@23:04:08.|67.0|1|0|171580431|6|CNCRCANZ52G|29|14916|25975
2016-02-20@23:03:37.|77.0|1|22|171580431|6|CNCRCANZ51G|29|218544|275096
2016-02-20@23:03:37.|77.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-20@23:01:02.|151.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-20@23:00:16.|196.0|1|22|171580431,171579408|6|CNCRCANZ11G|29|2228|1076
2016-02-20@23:01:44.|379.0|1|22|171580432,171580431,171580688,171580431,171580688,171580431|6|CNCRCANZ32G|29|29980|29900
2016-02-20@23:01:25.|286.0|1|19|171580431,171579408,171580431,171579408,171580431,171579408,171580431,171580688,171580431,171579151,171723280,171580432,171581711,171579151|6|CNCRCANZ51G|29|102501|413907
2016-02-20@23:01:26.|63.0|1|22|171580432,171580431|6|CNCRCANZ51G|29|1924|2004
2016-02-20@23:03:05.|105.0|1|22|171580431|6|CNCRCANZ51G|29|108|0
2016-02-20@23:02:59.|405.0|1|22|171580432,171580431,171580688|6|CNCRCANZ51G|29|7969|44003
2016-02-20@23:03:12.|413.0|1|22|171579408,171580432,171580688,171580431|6|CNCRCANZ31G|29|462035|725398
2016-02-20@23:05:59.|65.0|1|16|171580432,171579151,171581711,171580431,171579151,171580431|6|CNCRCANZ32G|29|19430327|570007
2016-02-20@23:08:30.|49.0|1|16|171582223,171580431,171582223,171580688,171579408,171580688,171582223,171580431|6|CNCRCANZ32G|29|19371243|631431
2016-02-20@23:09:19.|109.0|1|16|171580431,171578896,171580431,171723280,171580688,171579408,171723280,171580431,171580688,171723280,171578896,171580431,171581711,171580431,171723280,171580431,171723280,171578896|6|CNCRCANZ32G|29|19396691|605160
2016-02-20@23:04:26.|417.0|1|22|171762698,171580431|6|CNCRCANZ52G|29|41915|734816
2016-02-20@23:05:16.|1065.0|1|19|171580431,171579408,171580431,171580688,171580431,171579408,171580431,171579408,171580688,171579408,171535881,171579408|6|CNCRCANZ31G|29|146761|616560
2016-02-20@23:06:57.|125.0|1|22|171580431|6|CNCRCANZ51G|29|26690|79417
2016-02-20@23:00:51.|261.0|1|22|171580431,171580432|6|CNCRCANZ12G|29|257945|1284192
2016-02-20@23:09:51.|755.0|1|19|171580432,171580431,171580688,171580431,171580688,171580431,171580688,171579408,171580688,171673865,171673866|6|CNCRCANZ41G|29|748208|2105189
2016-02-20@23:08:39.|288.0|1|22|171580431|6|CNCRCANZ11G|29|2928|1448
2016-02-20@23:03:17.|0.0|1|19|171580431,171579152|6|CNCRCANZ41G|29|842|1530
2016-02-20@23:04:31.|121.0|1|19|171579408,171581711,171580431,171579408|6|HSTNTXGW01-PGW|29|9363|116011
2016-02-20@23:08:38.|112.0|1|19|171712783,171579408,171580431,171712783|6|HSTNTXGW01-PGW|29|25807|518802
2016-02-20@23:00:07.|283.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-20@23:00:33.|1358.0|1|22|171580431,171580688,171580687,171581961,171579664,171673864,171579664,171581968,171579664,171581968,173371921,171581960|6|CNCRCANZ51G|29|203433|6624189
2016-02-20@23:05:10.|362.0|1|22|171580688,171580431,171723280,171580432|6|CNCRCANZ31G|29|15047|23152
2016-02-20@23:08:08.|473.0|1|22|171580431|6|CNCRCANZ42G|29|2332|5192
2016-02-20@23:01:32.|70.0|1|0|171579408,171580431,171581711,171579151|6|CNCRCANZ12G|29|158665|159639
2016-02-20@23:01:47.|228.0|1|22|171580431,171579408|6|CNCRCANZ11G|29|10062|14100
2016-02-20@23:09:26.|594.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-20@23:09:26.|594.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-20@23:04:35.|308.0|1|19|171580432,171580431,171579151,171580432|6|HSTNTXGW01-PGW|29|52739|73739
2016-02-20@23:02:02.|385.0|1|19|171580431,171579408,171580688,171580431,171580688,171579408,171580688,171579408,171580688,171580431,171580432,171579151,171581711,171723280,171580432|6|CNCRCANZ52G|29|209031|3489546
2016-02-20@23:01:07.|203.0|1|16|171580431|6|CNCRCANZ52G|29|718368|19282320
2016-02-20@23:07:39.|148.0|1|16|171580431|6|CNCRCANZ52G|29|1043030|18957826
2016-02-20@23:05:56.|544.0|1|19|171580687,171580689,171580688,171673865,171579408,171580688,171579408,171580688,171580431,171579408,171580431,171579408|6|CNCRCANZ52G|29|400697|5539999
2016-02-20@23:00:54.|107.0|1|22|171580431,171579408,171580431,171579408,171580431|6|CNCRCANZ12G|29|9787|4839
2016-02-20@23:03:04.|291.0|1|22|171580431,171579408,171580432|6|CNCRCANZ12G|29|11388|4519
2016-02-20@23:03:04.|291.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-20@23:04:55.|372.0|1|22|171580688,171580431,171580432,171579144|6|CNCRCANZ52G|29|106630|552273
2016-02-20@23:06:07.|213.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-20@23:00:37.|161.0|1|16|171580431|6|CNCRCANZ11G|29|306060|19860228
2016-02-20@23:07:15.|254.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-20@23:06:10.|38.0|1|22|171580431|6|CNCRCANZ11G|29|52|0
2016-02-20@23:07:06.|224.0|1|22|171580431,171673865,171580688,171580431|6|CNCRCANZ11G|29|767|720
2016-02-20@23:06:01.|321.0|1|22|171580431|6|CNCRCANZ52G|29|211|195
2016-02-20@23:00:15.|135.0|1|22|171579657,171579408,171580431|6|CNCRCANZ11G|29|199756|614042
2016-02-20@23:01:53.|1072.0|1|22|171579408,171580431|6|CNCRCANZ52G|29|2820|1340
2016-02-20@23:01:53.|1072.0|1|22|171579408,171723280,171580432,171580431|6|CNCRCANZ52G|29|458|677
2016-02-20@23:04:08.|123.0|1|22|171580432,171580431|6|CNCRCANZ11G|29|1824|1901
2016-02-20@23:05:54.|334.0|1|22|171580688,171580431|6|CNCRCANZ52G|29|2820|1340
2016-02-20@23:05:54.|193.0|1|22|171581711,171580432,171580431|6|CNCRCANZ52G|29|1306|9557
2016-02-20@23:05:31.|213.0|1|22|171673865,171580431,171579408,171580431|6|CNCRCANZ11G|29|1504367|4571604
2016-02-20@23:02:25.|474.0|1|19|171580431,171579408,171580431,171580688,171580431,171580432,171580944,171580432,171723280,171579144,171579151,171579158,171579159|6|CNCRCANZ42G|29|152204|178339
2016-02-20@23:04:49.|133.0|1|22|171580431|6|CNCRCANZ12G|29|108|0
2016-02-20@23:03:12.|105.0|1|22|171579408,171580431,171579408,171580431,171579408|6|CNCRCANZ11G|29|93783|2956431
2016-02-20@23:02:49.|344.0|1|22|171580432,171580688,171579408,171580431,171580688,171580431|6|CNCRCANZ12G|29|9368|23689
2016-02-20@23:00:38.|0.0|1|19|171603217,171580431|6|CNCRCANZ31G|29|2114|3470
2016-02-20@23:01:18.|992.0|1|0|171579409,171580431,171579409,172449544,171674376,171590415|6|CNCRCANZ32G|29|261558|557451
2016-02-20@23:04:22.|139.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-20@23:00:30.|91.0|1|22|171580431,171673865|6|CNCRCANZ32G|29|1704|1198
2016-02-20@23:02:17.|25.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-20@23:05:43.|92.0|1|22|171580431,171581711|6|CNCRCANZ11G|29|171375|1715528
2016-02-20@23:04:01.|189.0|1|0|171579151,171579408,171580432,171579151,171580432,171581711,171580431,171580688,171580431|6|CNCRCANZ11G|29|276207|358801
2016-02-20@23:06:10.|1172.0|1|19|171581711,171580431,171580688,171579408,171580688,171579408,171579409,171580689,171579664,171582223,171674136|6|CNCRCANZ11G|29|608440|1194346
2016-02-20@23:04:57.|75.0|1|16|171580431|6|CNCRCANZ32G|29|518121|19488146
2016-02-20@23:03:43.|384.0|1|22|171579408,171580431,171579408,171582223,171579408|6|CNCRCANZ52G|29|190587|547249
2016-02-20@23:06:27.|302.0|1|22|171580687,171580689,171580688,171580431,171580688|6|CNCRCANZ32G|29|141075|1674320
2016-02-20@23:02:40.|731.0|1|22|171580432,171580688,171580431,171580688,171673865|6|CNCRCANZ42G|29|14954|31565
2016-02-20@23:03:04.|658.0|1|22|171580431,171580688,171580431,171673865|6|CNCRCANZ11G|29|9562|63872
2016-02-20@23:03:04.|658.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-20@23:02:03.|100.0|1|22|171579408,171580431,171579408|6|CNCRCANZ41G|29|63595|1066096
2016-02-20@23:05:53.|170.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-20@23:01:33.|1067.0|1|22|171579665,171579657,173371914,171581961,171673864,171580431,171580688|6|CNCRCANZ51G|29|326981|1804275
2016-02-20@23:04:49.|298.0|1|22|171580431|6|CNCRCANZ51G|29|3318|7444
2016-02-20@23:08:18.|261.0|1|22|171580431,171581711,171580432|6|CNCRCANZ31G|29|404723|4775080
2016-02-20@23:08:18.|261.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-20@23:04:12.|197.0|1|22|171580431|6|CNCRCANZ51G|29|6484|11453
2016-02-20@23:08:54.|78.0|1|22|171591695,171580431|6|CNCRCANZ51G|29|14186|20914
2016-02-20@23:06:23.|24.0|1|22|171580432,171580431|6|CNCRCANZ32G|29|2620|4684
2016-02-20@23:07:10.|192.0|1|22|171580431,171580688|6|CNCRCANZ32G|29|5860|17652
2016-02-20@23:07:10.|192.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-20@23:00:48.|20.0|1|16|171580431|6|CNCRCANZ12G|29|19688277|313601
2016-02-20@23:02:16.|1797.0|1|16|171580688,171579408,171580688,171580431,171580688,171580431,171580944,171580432,172197130,171581448|6|CNCRCANZ42G|29|910759|19121008
2016-02-20@23:05:32.|319.0|1|22|171580431,171580688,171580431|6|CNCRCANZ41G|29|16384|220433
2016-02-20@23:05:32.|319.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-20@23:01:37.|389.0|1|22|171580432,171580431|6|CNCRCANZ32G|29|21151|72515
2016-02-20@23:02:42.|1224.0|1|19|171673865,171591695,171579408,171580688,171673865,171580431,171579408,171580688,171579408|6|CNCRCANZ32G|29|30771|87162
2016-02-20@23:01:02.|151.0|1|22|171580431|6|CNCRCANZ12G|29|11777|19538
2016-02-20@23:03:59.|75.0|1|22|171580431,171580432|6|CNCRCANZ12G|29|2801|1601
2016-02-20@23:00:16.|196.0|1|22|171580431,171579408|6|CNCRCANZ11G|29|468|733
2016-02-20@23:06:45.|132.0|1|22|171579408,171580431|6|CNCRCANZ32G|29|4318|8324
2016-02-20@23:01:44.|379.0|1|22|171580432,171580431,171580688,171580431|6|CNCRCANZ32G|29|54314|415368
2016-02-20@23:09:07.|431.0|1|22|171579151,171580432,171580431,171580688|6|CNCRCANZ51G|29|236621|7533326
2016-02-20@23:03:06.|387.0|1|22|171580431,171579408,171580431,171579408|6|CNCRCANZ42G|29|41519|364968
2016-02-20@23:06:05.|1411.0|1|22|171580431|6|CNCRCANZ42G|29|226|126
2016-02-20@23:03:42.|542.0|1|22|171673865,171580431|6|CNCRCANZ31G|29|15231|29738
2016-02-20@23:05:16.|1153.0|1|22|171580431,171579408,171673865|6|CNCRCANZ31G|29|13336|9084
2016-02-20@23:09:15.|254.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-20@23:04:35.|700.0|1|16|171580431,171581711,171580431,171580688,171579408,171580688,171673865,171580687|6|CNCRCANZ31G|29|614600|19390952
2016-02-20@23:03:59.|85.0|1|22|171580431|6|CNCRCANZ51G|29|12925|39911
2016-02-20@23:04:43.|1204.0|1|19|171579664,171581968,171579664,171581968,171579664,171581968,171581961,171673864,171579657,171673864,171673866,171673865,171580431,171579408|6|CNCRCANZ42G|29|1015252|1597433
2016-02-20@23:00:14.|364.0|1|22|171581711,171580431|6|CNCRCANZ31G|29|8417|6435
2016-02-20@23:06:47.|1456.0|1|19|171581961,171581960,171581967,171581968,171580687,171673865,171580688,171580431,171581711,171579151|6|CNCRCANZ41G|29|385058|2496089
2016-02-20@23:01:00.|1100.0|1|16|171579158,171579145,171580432,171579151,171580432,171580688,171580431,171580688,171580431,171580688|6|CNCRCANZ11G|29|509692|19496576
2016-02-20@23:03:04.|1614.0|1|19|171578896,171723279,171723281,171723280,171579408,171580431,171579151,171713545,171580168,171580183|6|CNCRCANZ32G|29|143171|547045
2016-02-20@23:04:46.|378.0|1|22|171723280,171580432,171580431|6|CNCRCANZ41G|29|2820|1340
2016-02-20@23:04:46.|378.0|1|22|171723280,171580432,171580431|6|CNCRCANZ41G|29|8753|11514
2016-02-20@23:08:48.|128.0|1|0|171580431,171579408,171581711|6|CNCRCANZ52G|29|13338|42183
2016-02-20@23:04:16.|1083.0|1|22|171580431|6|CNCRCANZ11G|29|2820|1340
2016-02-20@23:04:16.|1083.0|1|22|171580431|6|CNCRCANZ11G|29|33960|58964
2016-02-20@23:09:28.|1124.0|1|0|171579408,171580431,171723280,171578896,171694608|6|CNCRCANZ31G|29|10632|8820
2016-02-20@23:06:16.|780.0|1|22|171579144,171581711,171579408,171580432,171535881,171579144,171581711,171580431,171580688,171580431,171579408,171580431,171579408|6|CNCRCANZ41G|29|260644|3670480
2016-02-20@23:05:43.|712.0|1|22|171579408,171580432,171580431,171580688,171580431,171579408|6|CNCRCANZ41G|29|137476|438519
2016-02-20@23:06:37.|1352.0|1|19|171580176,171580168,171580182,171579145,171579144,171579151,171580432,171580944,171723280,171580432,171580431,171580688|6|CNCRCANZ12G|29|1511508|2805859
2016-02-20@23:03:31.|221.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-20@23:05:58.|160.0|1|22|171579408,171580431,171582223,171579408|6|HSTNTXGW01-PGW|29|23990|32558
2016-02-20@23:09:12.|188.0|1|19|171579408,171580431,171579408|6|HSTNTXGW01-PGW|29|17739|7182
2016-02-20@23:04:30.|17.0|1|16|171580431|6|CNCRCANZ52G|29|538224|19462464
2016-02-20@23:09:05.|382.0|1|22|171580432,171580431,171673865|6|CNCRCANZ11G|29|28072|62631
2016-02-20@23:01:43.|1177.0|1|20|171580431|6|CNCRCANZ42G|29|0|0
2016-02-20@23:03:18.|1000.0|1|22|171580431,171579151,171580432,171579151,171723280,171579408,171579151,171579144,171713546,171579145|6|CNCRCANZ11G|29|194537|8703555
2016-02-20@23:00:18.|720.0|1|19|171580944,171723279,171723281,171723280,171578896,171580431,171581711,171579408,171713807,171580431,171582223,171579408|6|CNCRCANZ51G|29|130095|527220
2016-02-20@23:04:00.|104.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-20@23:06:02.|957.0|1|19|171580431,171581711,171580432,171581711,171580432,171579151,171723280,171580432,171581711,171580432,171723280,171580432,171723280,171579151,171579159|6|CNCRCANZ11G|29|1116976|4960552
2016-02-20@23:07:19.|126.0|1|22|171580688,171580431,171579158,171591695|6|CNCRCANZ11G|29|73820|2173633
2016-02-20@23:07:16.|1496.0|1|22|171580687,171580431|6|CNCRCANZ42G|29|2820|1340
2016-02-20@23:07:16.|690.0|1|19|171580687,171579657,171673864,171673865,171580688,171579408,171580431,171579408,171580431,171580688,171580431,171580432|6|CNCRCANZ42G|29|652081|10997051
2016-02-20@23:09:23.|828.0|1|16|171581711,171723281,171579408,171579151,171581711,171723281,171579408,171579151,171580431,171723281,171579408,171580431,171579408|6|CNCRCANZ11G|29|1186810|18812399
2016-02-20@23:05:54.|334.0|1|22|171580688,171580431|6|CNCRCANZ52G|29|385586|4373944
2016-02-20@23:03:45.|1877.0|1|19|171579921,171762703,171674136,171582230,171582216,171534344,171580689,171579657,171580944,171723281,171673865,171580431,171580432,171579151|6|CNCRCANZ32G|29|58929|332882
2016-02-20@23:09:09.|195.0|1|22|171580431,171580688,171580431,171581711,171580431|6|CNCRCANZ11G|29|1061001|1264128
2016-02-20@23:05:09.|1166.0|1|22|171579409,171580431,171581711,171674376,171590415,171579409|6|CNCRCANZ42G|29|1987476|1581895
2016-02-20@23:09:08.|87.0|1|22|171580688,171579408,171580688,171580431|6|CNCRCANZ11G|29|188782|4228228
2016-02-20@23:06:11.|210.0|1|22|171580431|6|CNCRCANZ31G|29|2547|8279
2016-02-20@23:04:49.|133.0|1|22|171580431|6|CNCRCANZ12G|29|3300|12433
2016-02-20@23:09:05.|116.0|1|22|171580431,171581711,171580431|6|CNCRCANZ41G|29|6903|20621
2016-02-20@23:06:02.|1751.0|1|19|171723279,171580943,171694609,171589649,171694607,171694609,171580943,171723279,171723281,171578896,171580431|6|CNCRCANZ42G|29|309206|1014346
2016-02-20@23:07:22.|495.0|1|19|171580431,171579408,171580431,171580688,171580431,171579408,171580432,171579151,171723280,171580432,171723280,171579408,171579151|6|CNCRCANZ31G|29|1627531|14712871
2016-02-20@23:02:47.|265.0|1|22|171579408,171580431,171712783|6|CNCRCANZ11G|29|3714|19384
2016-02-20@23:06:43.|971.0|1|19|171673865,171580431,171579408,171580431,171579151,171580432,171723280,171579408,171579151,171579158,171579159|6|CNCRCANZ51G|29|135974|3414688
2016-02-20@23:09:44.|94.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-20@23:00:06.|904.0|1|16|171580431,171580688,171673865,171579657,171673864,171579657,171581968,171580687,171581968|6|CNCRCANZ32G|29|703032|19297534
2016-02-20@23:07:08.|402.0|1|22|171579408,171580432,171579408,171580432,171580688,171580431,171673865,171579408,171580688|6|CNCRCANZ42G|29|713136|5195612
2016-02-20@23:01:13.|736.0|1|19|171580937,171580431,171580937,171535881,171673865,171579144,171580937,171535881,171673865,171580431,171579144,171580432,171581711,171579408,171579151,171579144,171713546|6|CNCRCANZ51G|29|57238|153654
2016-02-20@23:08:57.|767.0|1|0|171580431,171580688,171579408,171580688,171579408,171580431,171579408,171579409,171580689,171579664|6|CNCRCANZ11G|29|1419723|2606110
2016-02-20@23:08:08.|1358.0|1|22|171579665,171579664,171579657,173371914,173371921,171673864,171673866,171673865,171580431,171579408,171580431|6|CNCRCANZ11G|29|79093|106368
2016-02-20@23:05:20.|660.0|1|19|171579158,171579144,171581711,171580688,171580432,171579151,171579408,171580432,171673865,171580431|6|CNCRCANZ42G|29|482079|8385440
2016-02-20@23:08:57.|443.0|1|19|171580688,171579408,171580688,171579408,171580688,171579408,171580688,171579408,171580688,171580431,171580432,171579151,171581711,171723280|6|CNCRCANZ42G|29|1364970|4828666
2016-02-20@23:04:35.|385.0|1|22|171580688,171580431|6|CNCRCANZ32G|29|27619|68618
2016-02-20@23:05:11.|715.0|1|22|171579657,171673864,171673865,171580431,171580432,171723280,171579408|6|CNCRCANZ31G|29|531794|4180922
2016-02-20@23:04:43.|691.0|1|22|171673864,171673865,171580431,171580432|6|CNCRCANZ52G|29|123772|134978
2016-02-20@23:05:53.|170.0|1|22|171580431|6|CNCRCANZ41G|29|58804|833559
2016-02-20@23:00:47.|175.0|1|22|171594248,171580431,171712783,171580431|6|CNCRCANZ41G|29|1480|156
2016-02-20@23:02:35.|1143.0|1|22|171580431,171579657|6|CNCRCANZ32G|29|2820|1340
2016-02-20@23:02:35.|803.0|1|19|171580431,171580688,171580431,171580688,171673865,171580688,171673865,171673864,171581968,171581961,173371914|6|CNCRCANZ32G|29|2871232|12715977
2016-02-20@23:05:37.|1673.0|1|22|171580431,171581712|6|CNCRCANZ52G|29|4604|3264
2016-02-20@23:04:12.|197.0|1|22|171580431|6|CNCRCANZ51G|29|0|2916
2016-02-20@23:05:21.|403.0|1|22|171579151,171580432,171581711,171580431|6|CNCRCANZ41G|29|37783|58806
2016-02-20@23:04:16.|301.0|1|22|171580431,171580688,171579408,171580431,171579408|6|CNCRCANZ12G|29|149067|7456624
2016-02-20@23:00:44.|1251.0|1|19|171580431,171580688,171580431,171580688,171580431,171673865,171580431,171579408,171580431,171579409,171580689,171582223,171582230|6|CNCRCANZ12G|29|826371|3064627
2016-02-20@23:09:43.|749.0|1|22|171580432,171580431,171580688,171580689,171580687,171579664|6|CNCRCANZ41G|29|31142|188874
2016-02-20@23:06:29.|1217.0|1|22|173371914,171673864,171673865,171580431,171581711|6|CNCRCANZ12G|29|14654|34747
