DateTime|Elapsed|Duplicated|Cft|Laccid|Air|MSC_Id|Feed|BytesUp|BytesDown
2016-02-19@23:04:14.|474.0|1|22|171579151,171580432,171581711,171580431,171580688,171579408,171580688,171579408,171580431|6|CNCRCANZ51G|29|20117|37031
2016-02-19@23:07:08.|0.0|1|17|171580431,171579665|6|CNCRCANZ51G|29|816432|20711
2016-02-19@23:07:28.|47.0|1|22|171580431,171579408,171580431,171579408,171580431|6|CNCRCANZ41G|29|22225|45892
2016-02-19@23:06:20.|331.0|1|19|171673865,171579144,172197130,171580431,171581711,171580431,171581711,171579151,171581711,171579151,171581711,171580432,171581711,171723280,171579408|6|CNCRCANZ41G|29|599225|7216864
2016-02-19@23:06:47.|22.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-19@23:03:08.|1038.0|1|22|171581711,171580431,171581711,171580431|6|CNCRCANZ11G|29|258839|148666
2016-02-19@23:01:28.|47.0|0|19|171723280,171580688,171579408,171580431|6|CNCRCANZ32G|28|0|0
2016-02-19@23:01:55.|24.0|0|19|171579408,171580431,171580688,171580431|6|CNCRCANZ32G|28|49487|908272
2016-02-19@23:06:28.|26.0|1|0|171580431|6|CNCRCANZ11G|29|784|18632
2016-02-19@23:06:28.|118.0|1|22|171580431|6|CNCRCANZ51G|29|104714|182414
2016-02-19@23:06:28.|118.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-19@23:02:20.|52.0|1|22|171580431|6|CNCRCANZ52G|29|6157|17429
2016-02-19@23:06:35.|524.0|1|22|171580432,171580431|6|CNCRCANZ32G|29|1758|1276
2016-02-19@23:02:13.|141.0|1|22|171580431,171579408,171723280,171535881|6|CNCRCANZ32G|29|27007|9445
2016-02-19@23:07:32.|29.0|1|22|171579408,171580431|6|CNCRCANZ41G|29|1978|4865
2016-02-19@23:02:19.|493.0|1|19|171580431,171579408,171580688,171580431,171580688,171580431,171580688,171579408,171580431,171579408,171580431,171579408,171535881,171580431,171579408|6|CNCRCANZ42G|29|49800|130831
2016-02-19@23:02:19.|606.0|1|0|171580431,171579408,171580431|6|CNCRCANZ42G|29|3644|3160
2016-02-19@23:04:57.|225.0|1|22|171580431|6|CNCRCANZ52G|29|220161|1089623
2016-02-19@23:00:20.|283.0|1|22|171580431|6|CNCRCANZ31G|29|4126|6878
2016-02-19@23:00:20.|283.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-19@23:03:24.|828.0|1|20|171580431|6|CNCRCANZ32G|29|0|0
2016-02-19@23:08:29.|15.0|1|22|171580431|6|CNCRCANZ31G|29|935|974
2016-02-19@23:08:29.|15.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-19@23:09:38.|15.0|1|22|171580431|6|CNCRCANZ31G|29|923|1078
2016-02-19@23:09:38.|15.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-19@23:00:50.|406.0|1|19|171579144,171580432,171579151,171580432,171579151,171580432,171579920,171713551,171579920,171582223,171581711,171580432,171579151,171581711,171580688,171580431,171579408,171580688,171580431,171579408|6|CNCRCANZ31G|29|792518|1186756
2016-02-19@23:07:36.|48.0|1|0|171580688,171580431,171578896,171690511,171579151,171723280|6|CNCRCANZ31G|29|92022|133454
2016-02-19@23:03:03.|168.0|1|22|171580431|6|CNCRCANZ51G|29|174|306
2016-02-19@23:06:17.|59.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-19@23:06:40.|257.0|1|19|171579151,171579408,171723280,171580432,171581711,171579408,171580432,171723280,171579408,171580432,171581711,171580431,171580688|6|CNCRCANZ11G|29|184154|1148532
2016-02-19@23:04:19.|66.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-19@23:00:01.|81.0|1|22|171580431,171579408,171762697,171535881,171579408|6|CNCRCANZ31G|29|8997|13859
2016-02-19@23:00:17.|956.0|1|22|171535881,171579408,171580431|6|CNCRCANZ52G|29|254416|988273
2016-02-19@23:00:21.|235.0|1|22|171579408,171580431,171579408|6|CNCRCANZ42G|29|5892|2556
2016-02-19@23:01:47.|279.0|1|19|171673865,171535881,171580937,171673865,171535881,171580431,171580688,171580431,171579408|6|CNCRCANZ12G|29|1133388|9034448
2016-02-19@23:06:26.|926.0|1|19|171580431,171579408,171582216,171580431,171579408,172196361,171579409,171762697,171535881,171579657,171673866,171582216,171674122|6|CNCRCANZ12G|29|2976861|16478288
2016-02-19@23:02:26.|255.0|1|22|171579408,171580431,171580688,171580431|6|CNCRCANZ52G|29|25130|348876
2016-02-19@23:09:16.|41.0|1|22|171580431|6|CNCRCANZ52G|29|0|0
2016-02-19@23:06:58.|300.0|1|19|171579408,171580688,171579408,171580688,171579408,171580688,171581711,171579408,171580431,171581711,171694609,171580431,171591695,171673865,171673866|6|CNCRCANZ31G|29|73390|86197
2016-02-19@23:04:12.|479.0|1|19|171579408,171580431,171579408,171580431,171580688,171579408,171580431,171579408,171580431,171579408,171580431,171579408,171580431,171580688,171580431,171580432,171579151|6|CNCRCANZ11G|29|405352|602082
2016-02-19@23:02:58.|430.0|1|22|171580432,171580431,171580688,171579408,171580688,171579408,171580431,171579408|6|CNCRCANZ12G|29|1757821|17224055
2016-02-19@23:02:04.|279.0|1|16|171581711,171580432,171580688,171580431|6|CNCRCANZ52G|29|440088|19561444
2016-02-19@23:06:43.|140.0|1|22|171580431,171580688,171580431,171580688,171579408,171580688,171579408|6|CNCRCANZ52G|29|503120|12415380
2016-02-19@23:06:43.|553.0|1|22|171580431,171712783,171580431,171694609,171579408,171596303,171589391|6|CNCRCANZ32G|29|21628|20080
2016-02-19@23:06:43.|553.0|1|22|171580431,171578641,171579408,171589391|6|CNCRCANZ32G|29|3406|4119
2016-02-19@23:08:22.|337.0|1|0|171579408,171580431,171579408,171580431,171589391|6|CNCRCANZ32G|29|913272|655811
2016-02-19@23:01:56.|154.0|1|22|171579408,171580431,171578896,171723280,171579408,171723280|6|CNCRCANZ32G|29|56274|142462
2016-02-19@23:06:50.|286.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-19@23:09:34.|22.0|1|22|171580431|6|CNCRCANZ12G|29|466|572
2016-02-19@23:08:02.|21.0|1|22|171579408,171580431,171582216|6|CNCRCANZ41G|29|666|747
2016-02-19@23:03:39.|490.0|1|22|171580688,171580431,171579408,171580688,171580431,171580432,171723280,171580432|6|CNCRCANZ42G|29|74694|171397
2016-02-19@23:03:40.|227.0|1|22|171580431,171580688,171580431|6|CNCRCANZ51G|29|241205|1323041
2016-02-19@23:08:35.|95.0|1|22|171580688,171579408,171580431,171579408|6|CNCRCANZ51G|29|25287|245607
2016-02-19@23:08:23.|162.0|1|19|171580431,171579408,171580431|6|HSTNTXGW01-PGW|29|74043|466020
2016-02-19@23:02:47.|976.0|1|0|171580432,171673865,171580431,171580688,171580431,171580688,171673865,171579657,171580687,171579664,171581968,171579664,171581968,171579664,173371921,171581968,171579664,173371921|6|CNCRCANZ51G|29|2107624|2581200
2016-02-19@23:08:09.|470.0|1|22|171580432,171580431,171580688,171579408,171580688,171580431,171579408,171580431,171579408|6|CNCRCANZ51G|29|481799|6878462
2016-02-19@23:03:14.|0.0|1|19|171580431,171674122|6|CNCRCANZ32G|29|2160|3807
2016-02-19@23:03:28.|354.0|1|22|171580431,171579408,171580431,171580688,171580431,171580688,171579408,171580431,171579408,171580431,171579408|6|CNCRCANZ11G|29|124627|320552
2016-02-19@23:03:28.|354.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-19@23:07:24.|290.0|1|16|171580688,171580431,171580688,171580431,171580688,171580431|6|CNCRCANZ51G|29|1164533|18836052
2016-02-19@23:09:14.|583.0|1|22|171580944,171580431,171580944|6|CNCRCANZ42G|29|539768|63088
2016-02-19@23:01:36.|69.0|1|22|171580688,171580431,171579408|6|CNCRCANZ41G|29|9576|24594
2016-02-19@23:07:29.|230.0|1|22|171580431,171579151,171580431,171673865,171581711,171673865,171579408,171591695,171580937,171580688,171579408,171723280|6|CNCRCANZ11G|29|47579|101046
2016-02-19@23:09:47.|146.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-19@23:02:48.|838.0|1|19|171579158,171580432,171580431,171579158|6|HSTNTXGW01-PGW|29|267|241
2016-02-19@23:03:25.|172.0|1|22|171581711,171580688,171579408,171580688,171580431,171581711,171580688,171579408,171580431,171578896,171579408,171580431,171579408|6|CNCRCANZ51G|29|143406|1181744
2016-02-19@23:01:34.|35.0|1|22|171580431|6|CNCRCANZ12G|29|9376|5380
2016-02-19@23:07:09.|454.0|1|22|171580688,171580431,171580432|6|CNCRCANZ11G|29|19919|18568
2016-02-19@23:08:52.|56.0|1|0|171580431|6|CNCRCANZ11G|29|157996|116955
2016-02-19@23:00:18.|367.0|1|22|171580432,171581711,171580688,171580431,171580688,171580431,171673865,171579408,171580688|6|CNCRCANZ31G|29|102465|83997
2016-02-19@23:00:58.|969.0|1|22|171579158,171579144,171580431,171579408,171580431,171579408,171580688,171580431,171580688|6|CNCRCANZ52G|29|273703|92157
2016-02-19@23:01:13.|684.0|1|22|171579408,171580431|6|CNCRCANZ51G|29|3697|10953
2016-02-19@23:05:15.|269.0|1|0|171673865,171579408,171580431,171580688|6|CNCRCANZ31G|29|776686|540873
2016-02-19@23:08:44.|96.0|1|22|171580688,171580431,171579408|6|CNCRCANZ31G|29|68231|1345417
2016-02-19@23:09:36.|46.0|1|22|171580431,171579151,171723280,171580432|6|CNCRCANZ12G|29|228160|11557947
2016-02-19@23:09:25.|709.0|1|19|171580432,171580688,171580431,171580688,171579408,171580688,171580689,171580687,171673864,171579657,171579664|6|CNCRCANZ11G|29|193334|688613
2016-02-19@23:06:30.|820.0|1|0|171580431,171579151,171723280,171580432,171579151,171580432,171723280,171579408|6|CNCRCANZ52G|29|2191216|2200375
2016-02-19@23:05:26.|813.0|1|0|171580431,171581711|6|CNCRCANZ12G|29|312|3855
2016-02-19@23:08:22.|281.0|1|22|171580431,171673865|6|CNCRCANZ32G|29|18020|29674
2016-02-19@23:03:00.|379.0|1|22|171579408,171723280,171578896,171580431,171578896,171723280,171723279|6|CNCRCANZ11G|29|436974|4610597
2016-02-19@23:04:25.|108.0|1|16|171580431|6|CNCRCANZ41G|29|548511|19497899
2016-02-19@23:02:38.|262.0|1|22|171580431,171580688,171580431,171580432|6|CNCRCANZ52G|29|682930|16584591
2016-02-19@23:05:09.|595.0|1|0|171580431,171578896,171723280,171579408,171580431,171579408,171580688,171581711,171723280,171578896,171723280,171578896,171723280|6|CNCRCANZ41G|29|1843259|1125960
2016-02-19@23:04:37.|22.0|1|22|171579408,171580431|6|VNNYCANZ31G|29|10747|44729
2016-02-19@23:00:24.|296.0|1|22|171580432,171580431,171580688,171673865|6|CNCRCANZ11G|29|6039|8226
2016-02-19@23:06:14.|178.0|1|22|171580431|6|CNCRCANZ42G|29|0|0
2016-02-19@23:00:00.|172.0|1|0|171580688,171580431|6|CNCRCANZ12G|29|430128|452651
2016-02-19@23:08:53.|338.0|1|22|171580431,171580688,171534344,171580431|6|CNCRCANZ31G|29|9307|9423
2016-02-19@23:03:55.|324.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-19@23:00:39.|6.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-19@23:02:36.|1029.0|1|19|171580687,171581968,171580687,171581968,171579664,171580687,171582216,171579664,171580687,171673864,171580431,171581711|6|CNCRCANZ42G|29|516464|14889956
2016-02-19@23:02:36.|1173.0|1|22|171673865,171580687,171581968,171673865,171580431,171581711|6|CNCRCANZ42G|29|22064|16224
2016-02-19@23:03:47.|271.0|1|22|171580431,171723280|6|CNCRCANZ42G|29|39301|53534
2016-02-19@23:03:47.|271.0|1|22|171580431|6|CNCRCANZ42G|29|0|0
2016-02-19@23:07:08.|56.0|1|22|171580431|6|CNCRCANZ32G|29|108|0
2016-02-19@23:03:19.|75.0|1|0|171580431,171580688|6|CNCRCANZ31G|29|116570|192543
2016-02-19@23:07:00.|83.0|1|0|171580431,171580688|6|CNCRCANZ31G|29|140993|267468
2016-02-19@23:08:58.|1417.0|1|19|171580432,171581711,171580431,171580688,171673865,171673864,171579658,171579665,171762703,171579665,171579658,171762696|6|CNCRCANZ32G|29|311312|542664
2016-02-19@23:03:47.|123.0|1|0|171580431,171579151,171580432,171579151,171580432,171579151|6|CNCRCANZ42G|29|313712|182450
2016-02-19@23:04:47.|767.0|1|22|171580687,171580688,171673865,171579408,171673865,171580431,171580688,171580431|6|CNCRCANZ52G|29|39841|64502
2016-02-19@23:04:34.|2401.0|1|22|171580688,171580431,171580432,171579145|6|CNCRCANZ32G|29|49181|271853
2016-02-19@23:02:20.|997.0|1|19|171713546,171579145,171580432,171581711,171580688,171579408,171580432,171579151,171580432,171673865,171580431,171580688,171579408,171580688,171579408,171580688,171673865,171579657,171673864,171582216|6|CNCRCANZ31G|29|1691757|3137877
2016-02-19@23:02:20.|283.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-19@23:07:57.|382.0|1|16|171580688,171579408,171580688,171580431,171579408,171580431,171723280,171580432|6|CNCRCANZ41G|29|809613|19261795
2016-02-19@23:05:45.|3.0|1|0|171580431|6|CNCRCANZ51G|29|0|0
2016-02-19@23:06:01.|737.0|1|0|171580431|6|CNCRCANZ11G|29|1484|1678
2016-02-19@23:07:54.|384.0|1|22|171580432,171580431,171580688,171580431,171580688|6|CNCRCANZ11G|29|245040|8957716
2016-02-19@23:05:45.|1224.0|1|22|171580431,171581711,171579151,171580432,172195857,171579151,171580182,172196632,171580183,171580169|6|CNCRCANZ12G|29|104370|495065
2016-02-19@23:00:10.|1416.0|1|19|171579152,171579159,171579158,171579151,171579144,171580432,171579151,171580432,171579151,171580432,171580431,171673865|6|CNCRCANZ42G|29|71927|132450
2016-02-19@23:05:57.|430.0|1|22|171579408,171580431,171673865,171673864,171582230|6|CNCRCANZ42G|29|44286|1002884
2016-02-19@23:03:06.|1022.0|1|19|171673865,171535881,171579408,171580431,171580688,171673865,171581961,171673864,171579664,171581968,171579664,171581968,171579664,173371914,171579657,173371914,171579657|6|CNCRCANZ12G|29|729684|1661670
2016-02-19@23:02:42.|1564.0|1|19|171580688,171580431,171580432,171580944,171579408,171579151,171579158,171579159,171713546,171580168,171580169,171747850,171747849,171690505,171690512,171581201,171581200|6|CNCRCANZ12G|29|94014|214114
2016-02-19@23:06:15.|564.0|1|19|171579408,171581968,171580431,171579408|6|HSTNTXGW01-PGW|29|11853|45126
2016-02-19@23:05:55.|681.0|1|22|171580432,171580431|6|CNCRCANZ31G|29|14214|103552
2016-02-19@23:05:55.|681.0|1|22|171580432,171580431|6|CNCRCANZ31G|29|2836|1340
2016-02-19@23:01:59.|1418.0|1|22|171603215,171579919,171579658,171762696,171579665,171579658,171579657,171580431,171579408,171580431|6|CNCRCANZ52G|29|24723|26740
2016-02-19@23:01:43.|465.0|1|22|171723279,171723281,171578889,171578896,171580431,171579408|6|CNCRCANZ41G|29|12519|80447
2016-02-19@23:00:27.|446.0|1|19|171723279,171723281,171723280,171578896,171723280,171581711,171723280,171578896,171723280,171578896,171581711,171580688,171580431,171590415|6|CNCRCANZ11G|29|471831|7223311
2016-02-19@23:05:38.|724.0|1|22|171581711,171580688,171580431,171580688,171579408,171673866|6|CNCRCANZ31G|29|3196|6194
2016-02-19@23:07:59.|347.0|1|16|171580688,171580431,171580688,171580431|6|CNCRCANZ51G|29|929484|19075814
2016-02-19@23:06:21.|529.0|1|19|171581968,171579664,171581968,171580687,171579664,171580687,171579664,171580687,171580688,171580431,171580688,171580431|6|CNCRCANZ41G|29|598836|1990601
2016-02-19@23:06:21.|797.0|1|22|171581968,171580431|6|CNCRCANZ41G|29|2820|1340
2016-02-19@23:03:45.|25.0|1|0|171579408,171580431|6|CNCRCANZ52G|29|4802|12320
2016-02-19@23:05:02.|2109.0|1|22|171578896,171723281,171723280,171580431,171579408|6|CNCRCANZ42G|29|3869|9742
2016-02-19@23:03:17.|840.0|1|22|171580431,171580688|6|CNCRCANZ12G|29|10216|8996
2016-02-19@23:09:50.|1391.0|1|19|171580688,171580431,171580688,171580431,171579151,171580432,171723280,171579408,171579151,171579144,171713546,171580169|6|CNCRCANZ41G|29|1118744|6603808
2016-02-19@23:08:28.|1926.0|1|19|171580431,171580688,171579408,171580688,171579409,171580431,171579408,171580688,171580689,171580687,171581961,171581968,171581961,173371914|6|CNCRCANZ41G|29|541981|10386637
2016-02-19@23:06:24.|669.0|1|22|171580431,171673865|6|CNCRCANZ52G|29|28723|121488
2016-02-19@23:08:22.|974.0|1|19|171581961,171673864,171579657,171673864,171673865,171579144,171580431,171580432,171723280,171579408|6|CNCRCANZ32G|29|1249645|6930992
2016-02-19@23:04:05.|1543.0|1|22|171579151,171579158,171580944,171580432,171580431,171581961,171579657|6|CNCRCANZ32G|29|298961|404624
2016-02-19@23:09:58.|838.0|1|22|171580432,171580431|6|CNCRCANZ31G|29|2244|1076
2016-02-19@23:09:58.|838.0|1|22|171580432,171581711,171580431,171580688,171580431,171580688,171579408,171580688,171580687,171579664,171581961,171579664,171581961|6|CNCRCANZ31G|29|63015|134632
2016-02-19@23:09:40.|550.0|1|22|171580688,171579408,171580431,171579408,171580431,171580688,171579408,171535881|6|CNCRCANZ42G|29|979420|11319885
2016-02-19@23:03:22.|2244.0|1|0|171579151,171580431,171580688,171579408,171580689,171582230,171674136,171762696,171762698,172196362,171579921|6|CNCRCANZ31G|29|117711|2085468
2016-02-19@23:08:16.|135.0|1|22|171580431|6|CNCRCANZ31G|29|22138|218819
2016-02-19@23:08:16.|135.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-19@23:06:02.|783.0|1|19|171580688,171673865,171580431,171579408,171580431,171580688,171580431,171580432,171579151,171580432,171723280,171579151,171579145,171713546,171580182,171580175,171580183|6|CNCRCANZ41G|29|101001|362475
2016-02-19@23:04:23.|1860.0|1|22|171581967,171581960,171673864,171580431|6|CNCRCANZ41G|29|589500|4220271
2016-02-19@23:08:52.|1102.0|1|22|171579408,171580688,171580431,171579408,171580431,171579408,171580431,171579408,171535881|6|CNCRCANZ41G|29|102715|212494
2016-02-19@23:07:10.|926.0|1|19|171723280,171535881,171579408,171723280,171579151,171580432,171580688,171580431,171580688,171580431,171580688,171579408,171580689|6|CNCRCANZ41G|29|191425|395929
2016-02-19@23:08:11.|1575.0|1|22|171582223,171580431,171580432|6|CNCRCANZ51G|29|10449|67985
2016-02-19@23:08:13.|1381.0|1|0|171580431,171579151|6|CNCRCANZ12G|29|7374|9120
2016-02-19@23:08:25.|605.0|1|19|171580688,171580431,171580688,171580431,171580432,171579151,171580432,171579151,171581711,171580432,171579151,171579408,171579151|6|CNCRCANZ51G|29|620680|19193856
2016-02-19@23:07:12.|453.0|1|0|171579408,171580431,171579408,171582216,171579408,171579664,171580689|6|CNCRCANZ41G|29|1186536|1010776
2016-02-19@23:03:03.|168.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-19@23:08:48.|446.0|1|22|171579408,171580688,171579408,171580431|6|CNCRCANZ11G|29|4649|29386
2016-02-19@23:06:21.|1865.0|1|16|171581960,171673865,171580431,171713545,171580168|6|CNCRCANZ52G|29|430455|19570830
2016-02-19@23:04:19.|66.0|1|22|171580431|6|CNCRCANZ41G|29|402|464
2016-02-19@23:07:23.|726.0|1|19|171579408,171580432,171579151,171580432,171580688,171580431,171580688,171580431,171580688,171579408,171580431,171579408,171580431,171579408|6|CNCRCANZ11G|29|55790|170033
2016-02-19@23:09:52.|1058.0|1|19|171580431,171580688,171580431,171579408,171580431,171580688,171579408,171580688,171580687,171579664,171581961,173371914|6|CNCRCANZ31G|29|30916|27220
2016-02-19@23:03:54.|1107.0|1|22|171747855,171580175,171579144,171580431,171578896,171579151,171580688,171579408|6|CNCRCANZ31G|29|19025|212912
2016-02-19@23:05:07.|869.0|1|22|171579409,171580431|6|CNCRCANZ42G|29|2820|1340
2016-02-19@23:05:07.|869.0|1|22|171579409,171580431,171581711,171580944,171580432,171581711,171580431,171580688,171580431,171579151,171579408,171580431,171591439|6|CNCRCANZ42G|29|855077|1052198
2016-02-19@23:00:36.|1992.0|1|16|171580431|6|CNCRCANZ12G|29|1572602|18471626
2016-02-19@23:01:47.|2195.0|1|22|171673865,171580431,172196362|6|CNCRCANZ12G|29|4712|2032
2016-02-19@23:04:47.|1077.0|1|19|172212497,172212495,171579145,171579144,171579151,171580432,171579144,171580432,171579151,171580431,171579144|6|CNCRCANZ42G|29|770070|6983791
2016-02-19@23:02:24.|1535.0|1|22|171581960,171581961,171579657,171581961,171673864,171580687,171673864,171673865,171580431,171580688,171580431|6|CNCRCANZ31G|29|487610|8592580
2016-02-19@23:05:46.|1438.0|1|19|171579408,171580432,171580688,171580431,171580688,171673865,171673866,171673864,171579657,171581961,173371914,171579656|6|CNCRCANZ41G|29|58263|159211
2016-02-19@23:07:10.|1271.0|1|22|171579408,171580431,171580688,171580431,171580432,171579151,171580432,171579408,171579151,171579158,171579159,172196632|6|CNCRCANZ11G|29|376372|4813099
2016-02-19@23:00:49.|475.0|1|16|171579408,171580431|6|CNCRCANZ42G|29|517814|19508095
2016-02-19@23:00:30.|1519.0|1|19|171762703,171579919,171762703,171579665,171579658,171579657,173371914,171579657,171581961,171673864,171673865,171580431|6|CNCRCANZ42G|29|224143|725442
2016-02-19@23:08:29.|438.0|1|22|171580432,171580431|6|CNCRCANZ52G|29|4456|7435
2016-02-19@23:08:06.|1399.0|1|19|171580432,171580431,171580688,171673865,171673866,171673864,171580687,171581968,171579664,171581961,171579657,171581968,171581961|6|CNCRCANZ32G|29|233352|750428
2016-02-19@23:06:50.|286.0|1|22|171580431|6|CNCRCANZ31G|29|40|0
2016-02-19@23:00:40.|2695.0|1|22|173371921,171579657,173371921,173371914,171579657,171673864,171673865,171580431,171713553,171580182,171580183,171690504,171690505|6|CNCRCANZ51G|29|24749|41490
2016-02-19@23:02:20.|1769.0|1|19|171580431,171673865,171579144,171579408,171579151,171579408,171581711,171579151,171578896,171723281,171723279,171580943|6|CNCRCANZ51G|29|72467|96095
2016-02-19@23:09:46.|508.0|1|22|171580432,171580431,171580688,171580431,171579408,171535881,171579408|6|CNCRCANZ31G|29|92141|1985572
2016-02-19@23:06:46.|1076.0|1|19|171694609,171580943,171694609,171580943,171694608,171578896,171723279,171723281,171723280,171578896,171580431,171579408,171580431|6|CNCRCANZ31G|29|81897|131830
2016-02-19@23:01:43.|1471.0|1|22|171581968,171673865,171580431|6|CNCRCANZ42G|29|5619|3530
2016-02-19@23:03:39.|2161.0|1|19|171581961,171581968,171580687,171698192,171579664,171580687,171673864,171673865,171579144,171580431,171579408,171580431|6|CNCRCANZ31G|29|606613|3991812
2016-02-19@23:05:29.|174.0|1|19|171580688,171579408,171580431,171580688|6|HSTNTXGW01-PGW|29|25736|45509
2016-02-19@23:04:04.|2190.0|1|22|171690512,171581449,171581462,171579151,171580432,171580431,171580688|6|CNCRCANZ51G|29|77842|202673
2016-02-19@23:07:25.|828.0|1|19|171579408,171580431,171580688,171579408,171580431,171694609,171580431,171580688,171580431,171580688,171673865,171673864,171581961,171579657,173371914|6|CNCRCANZ51G|29|126363|89271
2016-02-19@23:05:20.|2340.0|1|19|171666441,172274698,171664663,171664649,171603216,171579921,171762705,171762703,171674136,171673866,171579657,171580431|6|CNCRCANZ32G|29|231983|1310026
2016-02-19@23:07:49.|0.0|1|19|171580431,171581968|6|CNCRCANZ52G|29|159|477
2016-02-19@23:05:37.|763.0|1|0|171580688,171580431,171579151,171579144|6|CNCRCANZ52G|29|8482|36869
2016-02-19@23:09:16.|346.0|1|19|171579408,171580431,171579408|6|HSTNTXGW01-PGW|29|4035|3873
2016-02-19@23:06:05.|835.0|1|19|171580431,171579408,171580431,171581711,171579151,171579144,171580431,171580688,171580431,171580688,171581711,171580431,171580688,171580431,171673865,171579408,171580689|6|CNCRCANZ52G|29|31771|39201
2016-02-19@23:08:03.|830.0|1|22|171580431,171534344,171580431|6|CNCRCANZ31G|29|947603|15437598
2016-02-19@23:07:37.|407.0|1|22|171580432,171580431|6|CNCRCANZ32G|29|3397|5918
2016-02-19@23:05:15.|860.0|1|22|171580431,171581711|6|CNCRCANZ31G|29|2686|3513
2016-02-19@23:05:45.|642.0|1|0|171580431,171580432,171581711,171580432,171580433|6|CNCRCANZ31G|29|56995|83174
2016-02-19@23:06:22.|1082.0|1|19|171723279,171723280,171578896,171579408,171580431,171581711,171579151,171581711,171534344,171579151,171579158,171580168,171580175|6|CNCRCANZ41G|29|38113|59440
2016-02-19@23:01:02.|1258.0|1|19|171579408,171580688,171579408,171580688,171580944,171580688,171579408,171580688,171580431,171580688,171580431|6|CNCRCANZ31G|29|312517|308913
2016-02-19@23:07:37.|534.0|1|22|171580432,171580431,171580688,171673865,171580688,171580431,171579408|6|CNCRCANZ42G|29|143733|1786439
